hash_inn,y,probability
195734,56,0.20397203
189955,12,0.19544934
153721,12,0.17120314
138335,12,0.18586758
22530,12,0.1893815
129027,14,0.21312964
177009,14,0.21312964
171553,14,0.21312964
131363,78,0.1891276
7821,14,0.21312964
229028,12,0.41894957
96348,12,0.36398432
106700,12,0.37553683
100559,12,0.35903442
58238,12,0.5598185
51359,12,0.35020924
105326,12,0.2129425
118233,12,0.35020924
162899,12,0.3633169
128133,12,0.39423072
184915,12,0.53183866
63642,12,0.23219219
18492,12,0.39291555
152343,12,0.34135073
213200,12,0.3282511
118402,12,0.47869554
68825,12,0.3282511
17029,12,0.21954829
134752,12,0.2809596
78383,14,0.13423468
85335,12,0.37357318
5032,34,0.16768527
24991,12,0.39613014
244886,34,0.16768527
50196,34,0.16768527
76229,34,0.16768527
158129,34,0.16768527
56341,12,0.22864434
196143,12,0.21545054
24690,12,0.16409807
39732,14,0.19840333
118144,34,0.16768527
92566,12,0.2214705
200943,12,0.2288038
71370,12,0.27616775
221539,12,0.4732161
245062,12,0.7059265
45634,12,0.18177469
242228,12,0.18177469
64165,12,0.18177469
224889,12,0.465679
94840,12,0.18177469
69524,12,0.55682206
126272,12,0.18177469
100481,12,0.26100835
107904,14,0.42559773
110099,34,0.1598032
32268,12,0.25183302
181629,12,0.22733282
67017,34,0.1598032
113954,12,0.29124135
64326,55,0.17584474
232934,12,0.16816354
61404,12,0.25318095
192378,12,0.80519617
3626,12,0.22188374
137130,12,0.32018867
146882,12,0.56031597
3489,12,0.28916892
157767,14,0.31682616
44119,12,0.1484577
18303,14,0.31981447
8632,12,0.52100587
237324,12,0.2428253
93165,12,0.4762218
25837,12,0.282946
163481,12,0.26206702
167640,14,0.21415338
86852,14,0.21733049
217095,12,0.29964915
256363,14,0.22880206
154696,34,0.1598032
254316,12,0.68941116
88347,12,0.30089748
139032,14,0.39046067
29322,12,0.28534922
185448,12,0.32111895
85890,12,0.25645205
72742,12,0.29061157
121381,12,0.33635154
228464,12,0.26244572
222569,34,0.1598032
24469,12,0.27529073
224025,14,0.53170925
1698,14,0.32782918
24368,14,0.21291573
149795,12,0.28490138
173027,12,0.32994893
84401,14,0.162162
146322,34,0.1598032
70055,12,0.25215113
257778,12,0.20588724
81440,34,0.1598032
41151,12,0.5109286
157776,14,0.3063395
150063,12,0.2670843
115923,12,0.22175223
68792,12,0.2945314
32221,12,0.45328578
40717,12,0.12876993
137560,12,0.22720806
92162,12,0.38597754
147877,12,0.38103354
232039,12,0.38597754
235763,12,0.38597754
34594,12,0.34278488
80135,12,0.3638142
48865,12,0.38597754
193651,12,0.3475564
221943,12,0.38597754
174932,12,0.30288428
166497,12,0.26054314
211974,12,0.14753835
88703,12,0.24810378
31674,12,0.27921697
184974,12,0.30312988
160950,12,0.2856554
196883,12,0.323046
209418,12,0.3508472
153147,12,0.3243688
252129,12,0.3243688
7418,12,0.47738755
233825,12,0.46059775
142502,12,0.3243688
19161,12,0.35938978
143683,12,0.4180597
48634,12,0.32265624
187560,12,0.32265624
120983,12,0.3118285
210750,12,0.20145977
152627,12,0.34121883
182298,12,0.22933695
233488,12,0.24764392
247702,12,0.22933695
62940,12,0.35176486
95023,12,0.20418078
103674,12,0.28775367
99007,12,0.28775367
125812,12,0.50006574
29627,12,0.31233585
258513,47,0.28435907
246220,12,0.29584932
8398,12,0.36074445
153988,12,0.28775367
97017,12,0.4419297
16549,12,0.27611643
245931,12,0.3825085
50344,12,0.3470329
134388,12,0.3470329
85498,12,0.55582947
193892,12,0.3470329
78849,12,0.3470329
126883,12,0.3470329
4138,12,0.58443844
198067,12,0.3470329
146249,12,0.4184081
90782,12,0.34693173
170699,12,0.24896885
720,12,0.24896885
129252,12,0.229783
233330,12,0.31451988
110890,12,0.3494555
183996,12,0.3509763
12681,12,0.2898075
120478,12,0.29061916
236423,12,0.2898075
82773,12,0.2898075
249040,12,0.563841
251629,12,0.17167188
115949,12,0.18921867
171137,12,0.4487889
109435,12,0.3732404
62168,12,0.3732404
125057,12,0.3732404
16998,12,0.29104158
74835,12,0.2614986
119571,12,0.29187843
92919,12,0.7033694
181873,12,0.6053014
73939,12,0.544948
159710,12,0.4967743
237843,12,0.30856547
257403,12,0.30856547
10521,12,0.42063287
258939,12,0.30856547
41013,12,0.40024495
251185,12,0.32219303
75468,12,0.39399624
258125,12,0.42786548
186889,12,0.30856547
54127,12,0.30856547
251849,12,0.30856547
211781,12,0.42588797
115756,12,0.532995
107258,12,0.497068
120046,12,0.30856547
123914,12,0.30856547
69468,12,0.44443545
57557,12,0.47992373
64075,12,0.6934565
35984,12,0.30856547
149437,12,0.65308166
155538,12,0.57651865
257211,12,0.554167
121231,12,0.30856547
168060,12,0.47479376
213456,12,0.30856547
112124,12,0.30856547
220136,12,0.4570898
191656,12,0.6001208
245213,12,0.4404886
133251,12,0.5657877
160787,12,0.642277
72289,12,0.506909
167593,12,0.5567569
243570,12,0.30856547
161107,12,0.4212201
78159,12,0.30856547
210588,12,0.30856547
76289,12,0.30856547
35792,12,0.55856377
158754,12,0.30856547
136193,12,0.4704325
258224,12,0.6461579
230109,12,0.4227744
204691,12,0.30856547
58569,12,0.20813173
247682,12,0.34775603
92227,12,0.50253034
133752,12,0.34775603
18799,12,0.49101913
85831,12,0.4828429
86678,12,0.34775603
97133,12,0.6089094
254133,12,0.47747862
179096,12,0.34775603
161370,12,0.34775603
70066,12,0.39325437
247643,12,0.34775603
182243,12,0.44822222
214025,34,0.13445973
179456,34,0.13445973
183546,34,0.13445973
96408,4,0.15955488
118755,12,0.223043
186624,12,0.223043
109974,12,0.223043
97992,12,0.223043
34330,12,0.223043
121092,12,0.223043
52753,12,0.2962088
107217,12,0.27109057
113634,34,0.24287646
187156,12,0.44406033
24093,12,0.16472152
102381,14,0.17492104
102473,34,0.21280125
5796,12,0.29863623
118469,12,0.17085712
294,12,0.21369678
188692,34,0.21280125
70444,26,0.24406895
241699,34,0.23850676
63129,12,0.21164837
92918,12,0.25515014
29683,12,0.1838732
258465,14,0.144062
216953,34,0.13718505
210530,34,0.13718505
148576,12,0.47534466
228549,34,0.13718505
202459,34,0.13718505
80279,34,0.13718505
245117,12,0.17125498
221171,34,0.13718505
201300,14,0.24027286
27175,12,0.21508223
107156,12,0.20066082
113515,34,0.13718505
41246,12,0.14453474
216369,12,0.2029076
204588,14,0.18382977
13300,12,0.21393743
120235,12,0.21679905
255305,12,0.18281816
80095,12,0.17061232
221267,14,0.23506923
9425,12,0.1887581
200068,12,0.19321223
98689,12,0.16909982
211778,34,0.13718505
258804,34,0.13718505
107570,14,0.26573005
236675,12,0.20090209
9925,12,0.12770753
210290,14,0.28612998
31309,12,0.19388878
67627,12,0.20373853
97972,34,0.13718505
37654,34,0.13718505
209074,12,0.59133863
187013,14,0.59716386
94071,12,0.20457488
36716,34,0.17164344
188179,12,0.2214773
245144,12,0.3468606
245381,12,0.40331304
219119,12,0.14205976
28365,12,0.3355768
41719,34,0.13718505
71071,12,0.20312707
158078,34,0.13718505
21594,14,0.22350734
249781,12,0.16834585
249013,12,0.15852971
190117,12,0.17266548
233799,12,0.20344958
731,12,0.21329512
183642,34,0.13718505
7329,34,0.13718505
53441,12,0.18070176
65556,34,0.13718505
237752,12,0.4112556
199303,12,0.19623852
153252,12,0.21162239
190087,12,0.35287324
250240,12,0.35396904
254572,12,0.27195674
53853,12,0.27195674
70970,12,0.4566116
230652,12,0.37946975
259182,12,0.27195674
241550,12,0.27195674
154024,34,0.1609927
170689,14,0.20787342
245072,12,0.14325772
224396,34,0.20323859
94025,52,0.1885788
31664,34,0.1609927
144968,12,0.14159377
49417,12,0.10378461
228109,12,0.14462656
183333,12,0.2893351
193150,12,0.30963346
108682,12,0.26861936
62771,12,0.26861936
249197,12,0.34405872
175546,12,0.3601276
72854,12,0.3502853
155120,12,0.5515544
239986,12,0.3771528
160624,12,0.3771528
9,12,0.2552095
83546,12,0.34930584
121561,12,0.25241378
22353,12,0.39956638
153008,12,0.31347188
26343,12,0.4352191
125084,12,0.31347188
252165,14,0.21312964
171519,14,0.21312964
225932,12,0.21983495
65283,12,0.3617626
32671,12,0.22895338
252512,12,0.42098504
71260,14,0.21312964
186946,12,0.29401946
105520,12,0.56910074
107924,12,0.4167656
243230,12,0.15700829
176602,12,0.1838243
3078,12,0.5472269
43502,12,0.25044134
210732,12,0.22947125
205294,12,0.26069322
186312,12,0.26069322
55527,12,0.53366524
119521,12,0.35020924
123343,12,0.35020924
25441,12,0.35020924
40019,12,0.5325838
82912,12,0.37021255
97237,12,0.35020924
171282,12,0.4615736
39780,12,0.23219219
216140,12,0.36136702
174561,12,0.23219219
248736,12,0.3829494
80123,12,0.21954829
174599,12,0.21954829
124667,12,0.21954829
5122,12,0.28595513
195354,26,0.42691034
126069,12,0.18785277
99704,34,0.16768527
125969,34,0.16768527
230392,12,0.18287538
220126,34,0.16768527
175598,12,0.336279
182891,34,0.16768527
26134,34,0.16768527
63917,12,0.25021043
103370,34,0.16768527
243161,12,0.25286737
57882,34,0.13289645
46533,12,0.30747634
13715,14,0.23988317
106313,12,0.45439062
76490,12,0.24180591
131247,12,0.42559874
181830,12,0.17900066
50000,12,0.27616775
169507,12,0.37083226
193692,66,0.21386251
8795,12,0.5315447
109867,12,0.20902953
69811,12,0.29845786
159103,12,0.18177469
176542,12,0.4190236
194360,12,0.18177469
214494,12,0.5557552
51535,12,0.30891898
252369,12,0.18177469
210889,12,0.28082198
202241,12,0.38684946
133792,12,0.4975158
113850,12,0.18177469
169709,12,0.18177469
192549,12,0.18177469
61019,12,0.22033863
111017,12,0.20778283
97275,12,0.18177469
219466,12,0.26100835
240071,34,0.1598032
18960,34,0.1598032
233378,12,0.20633219
247381,34,0.1598032
227669,12,0.14943051
85879,12,0.32390183
16445,12,0.22303376
145451,34,0.1598032
172664,34,0.1598032
26400,34,0.1598032
244115,14,0.13476613
89225,34,0.1598032
37120,12,0.149543
202304,12,0.27488998
251372,12,0.20116216
142894,12,0.33203113
245864,12,0.24602973
82630,12,0.43671983
86425,34,0.1476382
257130,34,0.24356693
233966,12,0.1779426
175596,14,0.36851475
165255,12,0.15903361
36480,12,0.18180288
245105,68,0.55676156
124604,12,0.22810599
12520,12,0.3142168
229345,12,0.25660434
113727,14,0.37378415
161379,12,0.18121195
122228,12,0.3451445
10357,34,0.1598032
146109,12,0.19240624
204945,12,0.19924216
41896,14,0.30511275
72190,12,0.20151606
217909,12,0.25684986
207013,34,0.1598032
223102,34,0.1598032
42489,12,0.17378908
211153,12,0.14265591
78125,12,0.22058353
93498,12,0.17201327
78590,12,0.15691727
2307,12,0.24872981
80696,12,0.3567559
149219,12,0.283025
56473,4,0.13555206
2708,12,0.2702802
195521,14,0.31444728
232070,12,0.2031769
58187,34,0.1598032
214791,34,0.1598032
33342,14,0.14496481
231502,14,0.19266608
90378,34,0.1598032
59090,41,0.23919734
186536,12,0.4586257
110234,12,0.38597754
60930,12,0.38597754
188891,12,0.38597754
21625,12,0.38475814
238669,12,0.38597754
67523,12,0.38597754
172025,12,0.30288428
105535,12,0.27921697
30729,12,0.26532036
182133,12,0.27921697
26639,12,0.27921697
136596,12,0.3192845
240313,12,0.3243688
49455,12,0.3243688
181374,12,0.41404822
133108,12,0.4917808
202202,12,0.3243688
237451,12,0.3243688
55511,12,0.3243688
92901,12,0.3269244
67267,12,0.4668793
7931,12,0.20369318
84350,12,0.22933695
77223,12,0.28775367
209429,12,0.3447188
4626,12,0.28775367
137077,12,0.28775367
109487,12,0.27611643
233916,12,0.3470329
178537,12,0.45430234
231723,12,0.45169488
82404,12,0.45776027
184715,12,0.51301694
129459,12,0.3470329
147614,12,0.3470329
24977,12,0.3470329
164874,12,0.38411123
38731,20,0.16123533
22726,12,0.22993429
197512,12,0.31663376
176953,12,0.31149992
200904,12,0.3494555
48353,12,0.2898075
35511,12,0.2895974
190463,12,0.2898075
83688,12,0.24592341
110457,12,0.24592341
99909,12,0.22027297
249553,12,0.39359033
202437,12,0.18921867
252093,12,0.16764112
74281,12,0.1731071
73442,12,0.18921867
5611,12,0.18921867
116305,12,0.4343767
253279,12,0.3732404
258711,12,0.3732404
53204,12,0.32645068
44786,12,0.31560215
76090,12,0.32323554
253599,12,0.2614986
199267,12,0.43359554
30367,12,0.30856547
41757,12,0.30856547
150049,12,0.4538251
31883,12,0.5764189
175805,12,0.5214425
116228,12,0.61544293
217884,12,0.30856547
233859,12,0.30856547
252164,12,0.30856547
203706,12,0.49911335
179471,12,0.5371506
53174,12,0.5245861
63702,12,0.30856547
258948,12,0.3371549
112123,12,0.30856547
43506,12,0.30856547
122320,12,0.48891056
102290,12,0.43014103
102877,12,0.38102162
176900,12,0.42958462
198130,12,0.43951514
14408,12,0.56447995
34108,12,0.52334195
160360,12,0.45140165
242411,12,0.30856547
212412,12,0.30856547
12183,12,0.4893826
135942,12,0.49453107
124885,12,0.30856547
94495,12,0.6534083
191424,12,0.6157608
146050,12,0.49636388
117678,12,0.37992594
232589,12,0.55252486
96325,12,0.30856547
72365,12,0.50319386
255626,12,0.50643885
51122,12,0.5044853
232630,12,0.4292577
113266,12,0.5467674
57162,12,0.39289817
54412,12,0.5071274
146899,12,0.6441146
156996,12,0.5247488
101842,12,0.48742348
70933,12,0.50851375
40795,12,0.5218449
60359,12,0.3553237
186455,12,0.48534995
166654,12,0.34775603
55731,12,0.34775603
203916,12,0.4440311
178482,12,0.49140704
9191,12,0.47791353
88585,12,0.35879686
84419,12,0.36649364
75878,12,0.34775603
87890,12,0.5605743
100813,12,0.37588754
252921,12,0.34775603
170992,12,0.35445473
220175,12,0.34775603
127047,12,0.5216128
152795,34,0.13445973
172630,34,0.13445973
120596,12,0.5352103
149992,12,0.223043
136505,12,0.223043
62857,12,0.3798688
15240,12,0.223043
143719,12,0.49481392
188621,12,0.223043
201556,12,0.223043
242935,12,0.3789906
171448,12,0.21694125
207208,12,0.223043
152763,12,0.223043
239016,12,0.26882985
53805,12,0.22193788
56288,34,0.1689294
212348,34,0.21280125
49732,52,0.42860594
77000,12,0.2536798
49753,12,0.35370344
71333,34,0.16609985
39426,12,0.095835835
260352,12,0.21317513
177663,12,0.1965844
218616,34,0.23850676
142623,34,0.14128669
76581,12,0.4470971
135843,18,0.12828866
67729,12,0.18591504
122867,34,0.13718505
200875,34,0.13718505
136100,12,0.22839922
21111,12,0.23371723
110758,12,0.16736011
11233,12,0.23027802
205528,12,0.1709305
66775,34,0.13718505
99355,34,0.13718505
169574,4,0.20011076
99872,14,0.23510233
104493,12,0.24138103
159786,14,0.19691956
138830,12,0.19667326
196749,12,0.3218931
188200,12,0.20178318
134206,34,0.13718505
212045,34,0.13718505
91768,12,0.23890483
63388,34,0.13718505
102895,12,0.18412338
166412,12,0.43399474
114156,34,0.13718505
135855,14,0.21003027
214316,12,0.16696759
70861,12,0.19705625
14975,12,0.1674454
58389,12,0.16195667
223799,12,0.1459208
61675,34,0.13718505
175450,12,0.14185429
205267,12,0.229276
173276,12,0.2509151
169488,12,0.20613995
235387,12,0.18801191
41858,12,0.1864305
54513,34,0.13718505
234130,34,0.13718505
215805,12,0.14291286
165708,34,0.13718505
95126,34,0.13718505
184630,12,0.24975803
57932,55,0.18055679
234975,34,0.13718505
137216,12,0.16908047
248236,34,0.13718505
91948,12,0.24110602
8174,14,0.19431075
99857,12,0.22586672
130248,14,0.40966174
25216,12,0.27195674
4544,12,0.15211804
23188,12,0.42230207
82594,12,0.5459207
110778,12,0.27195674
39214,12,0.408758
105231,12,0.27195674
72093,12,0.27195674
117904,76,0.12343339
35865,12,0.3473187
97806,12,0.20379941
178348,12,0.35251325
186555,12,0.17955306
43841,34,0.1609927
140724,12,0.13830958
200958,34,0.1609927
18384,12,0.39501512
59704,34,0.1609927
49189,34,0.1609927
7055,34,0.1609927
16772,12,0.14636417
37485,12,0.22523981
165726,12,0.16580269
16312,14,0.23891531
250285,12,0.23791082
124796,8,0.20842351
195777,12,0.23072104
138637,12,0.26861936
18777,12,0.26861936
207071,12,0.3771528
194495,12,0.3771528
100729,12,0.3771528
55387,12,0.3771528
154272,12,0.3771528
203940,12,0.34930584
116113,34,0.27487528
4851,34,0.27487528
160003,12,0.28753695
190912,12,0.23904862
62795,12,0.3603067
234896,12,0.2833395
206924,14,0.21312964
25359,14,0.21312964
112004,14,0.21312964
86100,12,0.19034913
122113,12,0.19357724
1225,14,0.21312964
126999,14,0.21312964
126818,14,0.16818672
200848,14,0.1634008
129270,14,0.21312964
10976,12,0.2169601
3522,14,0.21312964
145161,12,0.59020084
14358,14,0.21312964
217204,12,0.17707357
52671,12,0.16556145
105939,14,0.21312964
188371,14,0.21312964
52328,14,0.2146109
234630,12,0.37553683
107875,12,0.51848614
195241,12,0.37553683
244465,12,0.26069322
152999,12,0.26069322
196780,12,0.6065641
102464,12,0.35020924
216411,12,0.38365763
182709,12,0.37105054
144784,12,0.35020924
84394,12,0.30880028
182149,12,0.3282511
183252,12,0.3282511
71791,12,0.3282511
22340,12,0.3282511
215747,12,0.3598573
219180,12,0.35253692
104135,53,0.11676702
44506,12,0.21954829
214206,12,0.31386885
194639,12,0.2809596
12451,12,0.2809596
180210,26,0.18132271
47737,34,0.2919113
202180,34,0.19853283
20288,12,0.33877912
93984,14,0.3080016
19105,34,0.16768527
71917,34,0.16768527
82897,34,0.16768527
63289,12,0.3021217
145664,12,0.1924726
39482,33,0.28225076
129046,56,0.13914144
96884,34,0.16768527
77800,34,0.16768527
119854,12,0.24957731
53076,34,0.16768527
48222,12,0.18977499
134982,12,0.72804075
94768,12,0.51227576
59050,12,0.2214705
165008,12,0.27926275
123908,12,0.33869225
60928,12,0.17900066
134430,12,0.28602794
176769,12,0.41330793
38849,12,0.18177469
90330,12,0.2779804
239836,12,0.39823782
209952,12,0.18177469
193584,12,0.26397735
82160,12,0.38954106
33827,12,0.18177469
140835,12,0.31180498
158957,12,0.2644038
75768,12,0.35487238
16723,12,0.24666047
130753,34,0.1598032
232019,12,0.29536438
155042,34,0.1598032
97712,34,0.1598032
156618,12,0.15273428
116858,34,0.1598032
61016,14,0.60014904
12503,12,0.26971787
167826,34,0.1598032
100681,34,0.2198433
119493,12,0.20463455
227689,14,0.18671262
135084,34,0.1598032
116178,12,0.22484826
137211,12,0.36359236
288,14,0.22732283
118517,34,0.1598032
59882,14,0.30538124
173626,34,0.1598032
166555,12,0.15243296
